t(s),v0Mon(V),i0Mon(mA),v1Mon(V),i1Mon(mA),VDDA_RAW(mV),VDDA_REG(mV),VDDD_RAW(mV),VDDD_REG(mV),MOD_GND(mV),Temperature(C),IrradStatus(On=One),DoseRate(kRad/hr),TotalDose(MRad)
8.08435e+07 1.497 0.0317 1.484 0.0534 1471.44 1213.64 1485.79 1199.88 583.789 3.8 1 130 0.00397222 
8.08435e+07 1.497 0.0318 1.483 0.0534 1470.84 1213.64 1485.79 1199.88 583.789 3.9 0 0 0 
8.08435e+07 1.497 0.0317 1.484 0.0534 1470.84 1213.64 1485.79 1199.88 583.789 3.9 0 0 0 
8.08435e+07 1.497 0.0316 1.483 0.0534 1470.84 1213.04 1485.79 1199.88 583.789 3.9 0 0 0 
8.08435e+07 1.498 0.0317 1.484 0.0534 1470.84 1214.23 1485.19 1199.28 583.789 3.9 0 0 0 
8.08435e+07 1.497 0.0317 1.483 0.0534 1470.84 1213.64 1485.79 1198.68 583.789 3.8 0 0 0 
8.08435e+07 1.497 0.0317 1.484 0.0535 1470.84 1213.64 1485.79 1199.28 583.789 3.8 0 0 0 
8.08435e+07 1.496 0.0318 1.484 0.0534 1470.84 1213.64 1485.79 1199.28 583.789 3.8 0 0 0 
8.08435e+07 1.496 0.0317 1.483 0.0534 1470.84 1213.64 1485.19 1199.28 583.789 3.8 0 0 0 
8.08435e+07 1.496 0.0317 1.484 0.0534 1471.44 1213.04 1485.79 1199.28 583.789 3.9 0 0 0 
8.08436e+07 1.498 0.0318 1.483 0.0534 1470.24 1213.64 1485.79 1199.88 583.789 3.8 0 0 0 
8.08436e+07 1.498 0.0317 1.484 0.0534 1470.24 1213.64 1485.79 1199.88 583.789 3.8 0 0 0 
8.08436e+07 1.497 0.0317 1.483 0.0534 1470.84 1213.64 1485.79 1198.68 583.789 3.8 0 0 0 
8.08436e+07 1.497 0.0316 1.483 0.0534 1470.24 1213.64 1485.19 1199.28 583.789 3.9 0 0 0 
8.08436e+07 1.497 0.0317 1.483 0.0534 1470.84 1213.04 1485.19 1199.28 583.789 3.8 0 0 0 
8.08436e+07 1.497 0.0317 1.484 0.0533 1469.64 1213.64 1485.79 1199.28 583.789 3.8 0 0 0 
8.08436e+07 1.498 0.0317 1.484 0.0534 1470.84 1213.04 1485.79 1199.28 583.789 3.8 0 0 0 
8.08436e+07 1.497 0.0317 1.483 0.0534 1470.84 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08436e+07 1.498 0.0317 1.484 0.0535 1470.24 1213.04 1485.79 1199.88 583.789 3.8 0 0 0 
8.08436e+07 1.497 0.0317 1.483 0.0534 1470.24 1213.64 1485.79 1200.48 583.789 3.9 0 0 0 
8.08436e+07 1.497 0.0317 1.483 0.0534 1470.24 1213.64 1485.79 1199.88 583.789 3.8 0 0 0 
8.08437e+07 1.497 0.0317 1.482 0.0534 1470.24 1213.64 1486.39 1199.88 583.789 3.9 0 0 0 
8.08437e+07 1.496 0.0317 1.483 0.0534 1470.84 1213.64 1485.19 1200.48 583.789 3.9 0 0 0 
8.08437e+07 1.496 0.0317 1.483 0.0534 1469.64 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08437e+07 1.497 0.0316 1.483 0.0534 1470.24 1213.04 1485.79 1199.88 583.789 3.8 0 0 0 
8.08437e+07 1.497 0.0317 1.483 0.0534 1470.24 1213.64 1485.79 1199.28 583.789 3.8 0 0 0 
8.08437e+07 1.497 0.0317 1.483 0.0534 1470.24 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08437e+07 1.497 0.0317 1.484 0.0534 1470.24 1213.64 1486.39 1200.48 583.789 3.9 0 0 0 
8.08437e+07 1.496 0.0317 1.483 0.0534 1471.44 1213.64 1486.39 1199.88 583.789 3.9 0 0 0 
8.08437e+07 1.496 0.0316 1.483 0.0534 1471.44 1213.64 1484.59 1199.88 583.789 3.8 0 0 0 
8.08437e+07 1.496 0.0317 1.483 0.0534 1471.44 1213.04 1485.19 1199.28 583.789 3.8 0 0 0 
8.08438e+07 1.497 0.0317 1.483 0.0535 1470.24 1213.64 1485.19 1199.28 583.789 3.8 0 0 0 
8.08438e+07 1.497 0.0317 1.483 0.0534 1470.24 1213.64 1485.79 1198.68 583.789 3.8 0 0 0 
8.08438e+07 1.497 0.0317 1.483 0.0534 1470.24 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08438e+07 1.497 0.0317 1.483 0.0534 1470.24 1213.04 1485.79 1199.88 583.789 3.9 0 0 0 
8.08438e+07 1.496 0.0317 1.482 0.0534 1470.24 1213.04 1485.79 1199.28 583.789 3.9 0 0 0 
8.08438e+07 1.497 0.0316 1.482 0.0534 1471.44 1214.23 1485.79 1199.88 583.191 3.9 0 0 0 
8.08438e+07 1.497 0.0317 1.482 0.0534 1470.84 1214.23 1485.79 1201.07 583.191 3.8 0 0 0 
8.08438e+07 1.496 0.0316 1.482 0.0534 1470.24 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08438e+07 1.496 0.0317 1.482 0.0533 1471.44 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08438e+07 1.496 0.0316 1.482 0.0534 1470.24 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08439e+07 1.497 0.0317 1.482 0.0533 1470.24 1213.64 1485.79 1199.28 583.789 3.9 0 0 0 
8.08439e+07 1.496 0.0316 1.483 0.0533 1470.84 1213.64 1485.79 1199.88 583.789 3.8 0 0 0 
8.08439e+07 1.497 0.0317 1.483 0.0533 1471.44 1213.04 1485.79 1200.48 583.789 3.9 0 0 0 
8.08439e+07 1.497 0.0317 1.482 0.0533 1471.44 1214.23 1486.39 1199.88 583.191 3.9 0 0 0 
8.08439e+07 1.496 0.0316 1.483 0.0533 1469.64 1213.64 1485.19 1199.88 583.789 3.9 0 0 0 
8.08439e+07 1.496 0.0317 1.482 0.0534 1470.84 1213.64 1485.79 1199.88 583.789 3.9 0 0 0 
8.08439e+07 1.497 0.0317 1.484 0.0535 1470.24 1213.04 1484.59 1200.48 583.789 3.9 0 0 0 
8.08439e+07 1.497 0.0317 1.484 0.0534 1470.84 1213.64 1485.19 1199.28 583.789 3.9 0 0 0 
8.08439e+07 1.497 0.0317 1.484 0.0535 1469.64 1213.64 1485.19 1199.28 583.789 3.9 0 0 0 
8.08439e+07 1.496 0.0317 1.484 0.0534 1470.24 1213.64 1485.19 1199.28 583.789 3.9 0 0 0 
8.0844e+07 1.497 0.0317 1.484 0.0534 1470.84 1213.64 1485.79 1200.48 583.191 3.9 0 0 0 
8.0844e+07 1.497 0.0317 1.484 0.0535 1470.84 1213.64 1484.59 1199.28 583.789 3.9 0 0 0 
8.0844e+07 1.496 0.0317 1.484 0.0534 1470.24 1213.64 1485.19 1199.28 583.789 3.9 0 0 0 
8.0844e+07 1.497 0.0317 1.484 0.0534 1469.64 1213.04 1484.59 1199.88 583.789 3.9 0 0 0 
8.0844e+07 1.496 0.0317 1.484 0.0535 1470.24 1214.23 1486.39 1200.48 583.191 3.9 0 0 0 
8.0844e+07 1.495 0.0316 1.484 0.0535 1470.24 1213.64 1485.19 1198.68 583.789 3.9 0 0 0 
8.0844e+07 1.496 0.0317 1.483 0.0535 1470.24 1213.64 1485.79 1199.88 583.191 3.9 0 0 0 
8.0844e+07 1.496 0.0317 1.483 0.0535 1469.04 1213.04 1485.19 1199.88 583.789 3.9 0 0 0 
8.0844e+07 1.497 0.0317 1.484 0.0535 1470.24 1213.04 1485.19 1198.68 583.789 3.9 0 0 0 
8.0844e+07 1.497 0.0318 1.484 0.0535 1470.84 1213.64 1486.39 1199.88 583.191 3.9 0 0 0 
8.0844e+07 1.498 0.0317 1.483 0.0535 1469.64 1213.64 1486.39 1199.88 583.191 3.9 0 0 0 
